A40926|BGC0000289.1|CAD91211.1|dbv16_A1|Dpg|A7
Vancomycin|BGC0000455.1|AEI58865.1|vcm2_A2|Bht|A2,1.219,1.219,1.25,1.189,1.204,1.204,1.266,1.266,1.266,1.382,1.382,1.219,1.282,1.282,1.282,1.331,1.266,1.348,1.298,1.189,1.146,1.146,1.189,1.282,1.25,1.298,1.189,1.189,1.16,1.064,1.174,1.234,1.219,1.132,1.132,1.09,1.189,1.146,1.09,1.146,1.077,1.118,1.204,1.204,1.174,1.064,0.988,1,1.012,1.012,0.976,1.012,1.038,1.038,1,1,1.012,1.077,0.976,0.976,0.917,1.104,1.09,1.064,1,1,1,1.064,1.038,1.064,1.025,0.929,1.077,1.038,1.038,0.976,0.94,1.038,1.038,1.174,1.146,1.077,1.077,1.174,1.132,1.146,1.16,1.132,1.146,1.012,1.025,1.104,1.132,1.132,1.077,1.025,1.132,1.132,1.104,1,1,1.077,1.104,1.104,1.16,1.16,1.118,1.118,1.132,1.132,1.077,1.077,1.174,1.16,1.038,1.038,1.132,1.132,1.09,1.104,1.104,1.104,1.104,1.16,1.16,1.16,1.189,1.189,1.189,1,1,1,0.976,0.976,0.019
AJ223999|AJ223999|CAA11794.1|_A2|Bht|A2,1.25,1.266,1.298,1.266,1.282,1.282,1.298,1.298,1.298,1.4,1.4,1.266,1.348,1.314,1.314,1.331,1.282,1.365,1.298,1.219,1.174,1.174,1.174,1.25,1.234,1.266,1.189,1.189,1.146,1.09,1.266,1.282,1.234,1.146,1.146,1.09,1.204,1.16,1.09,1.174,1.077,1.132,1.204,1.204,1.174,1.051,0.94,0.976,0.976,0.976,0.988,1,0.988,1.038,0.976,0.976,0.964,1.025,0.94,0.94,0.929,1.025,1.025,0.988,0.976,0.976,0.94,1,0.964,0.988,0.976,0.895,1.012,0.952,0.952,0.929,0.873,0.976,0.917,1.118,1.16,1.077,1.077,1.16,1.132,1.104,1.104,1.132,1.118,1.064,1.051,1.09,1.16,1.16,1.077,1.051,1.118,1.118,1.104,1.012,1.012,1.051,1.146,1.146,1.189,1.189,1.09,1.09,1.09,1.09,1.077,1.077,1.09,1.09,1.025,1.025,1.09,1.09,1.077,1.064,1.064,1.118,1.118,1.174,1.174,1.174,1.204,1.204,1.204,0.988,0.988,0.988,1,1,0.106,0.106
Chloroeremomycin|BGC0000322.1|CAA11794.1|_A2|Bht|A2,1.25,1.266,1.298,1.266,1.282,1.282,1.298,1.298,1.298,1.4,1.4,1.266,1.348,1.314,1.314,1.331,1.282,1.365,1.298,1.219,1.174,1.174,1.174,1.25,1.234,1.266,1.189,1.189,1.146,1.09,1.266,1.282,1.234,1.146,1.146,1.09,1.204,1.16,1.09,1.174,1.077,1.132,1.204,1.204,1.174,1.051,0.94,0.976,0.976,0.976,0.988,1,0.988,1.038,0.976,0.976,0.964,1.025,0.94,0.94,0.929,1.025,1.025,0.988,0.976,0.976,0.94,1,0.964,0.988,0.976,0.895,1.012,0.952,0.952,0.929,0.873,0.976,0.917,1.118,1.16,1.077,1.077,1.16,1.132,1.104,1.104,1.132,1.118,1.064,1.051,1.09,1.16,1.16,1.077,1.051,1.118,1.118,1.104,1.012,1.012,1.051,1.146,1.146,1.189,1.189,1.09,1.09,1.09,1.09,1.077,1.077,1.09,1.09,1.025,1.025,1.09,1.09,1.077,1.064,1.064,1.118,1.118,1.174,1.174,1.174,1.204,1.204,1.204,0.988,0.988,0.988,1,1,0.106,0.106,0
Balhimycin|BGC0000311.1|CAC48360.1|bpsA_A2|Bht|A2,1.234,1.219,1.25,1.204,1.219,1.219,1.266,1.266,1.266,1.348,1.348,1.234,1.282,1.266,1.266,1.266,1.25,1.331,1.266,1.146,1.118,1.118,1.16,1.234,1.204,1.266,1.174,1.174,1.118,1.077,1.234,1.298,1.25,1.118,1.118,1.132,1.219,1.146,1.09,1.16,1.09,1.132,1.219,1.219,1.189,1.064,0.906,0.976,0.976,0.976,0.976,0.988,0.988,1.012,0.964,0.964,0.988,1.038,0.929,0.929,0.94,1.012,1.012,0.976,1,1,0.94,1,0.988,1.012,1,0.917,1.025,0.952,0.952,0.964,0.895,0.988,0.94,1.132,1.118,1.077,1.077,1.118,1.118,1.064,1.09,1.09,1.051,1.051,1.038,1.077,1.132,1.132,1.077,1.038,1.09,1.09,1.104,0.988,0.988,1.064,1.132,1.132,1.189,1.189,1.104,1.104,1.118,1.118,1.051,1.051,1.132,1.132,1.025,1.025,1.132,1.132,1.104,1.132,1.132,1.118,1.118,1.118,1.118,1.118,1.204,1.204,1.204,0.976,0.976,0.976,0.988,0.988,0.137,0.129,0.076,0.076
LOBU02000007|Amycolatopsis|OKA09423.1|_A2|Bht|A2,1.189,1.16,1.16,1.16,1.174,1.174,1.189,1.189,1.189,1.282,1.282,1.16,1.266,1.204,1.204,1.234,1.174,1.25,1.204,1.174,1.146,1.146,1.16,1.204,1.219,1.204,1.174,1.174,1.146,1.064,1.204,1.234,1.189,1.146,1.146,1.104,1.219,1.146,1.104,1.132,1.077,1.104,1.204,1.204,1.16,1.104,0.929,1.051,1.051,1.051,0.952,1,1,1.038,0.988,0.988,0.976,1.038,0.964,0.964,0.906,1.051,1.051,1.012,0.976,0.976,0.94,1.038,0.964,1,0.988,0.884,1.051,1,1,0.964,0.906,0.976,0.964,1.16,1.132,1.104,1.104,1.16,1.146,1.104,1.118,1.146,1.132,1.09,1.09,1.118,1.174,1.174,1.118,1.038,1.132,1.132,1.118,1.038,1.038,1.064,1.09,1.09,1.132,1.132,1.118,1.118,1.104,1.104,1.051,1.051,1.118,1.104,0.988,0.988,1.064,1.064,1.077,1.09,1.09,1.051,1.051,1.146,1.146,1.146,1.174,1.174,1.174,0.976,0.976,0.976,0.976,0.976,0.113,0.113,0.091,0.091,0.076
HM486075|Uncultured|ADU56088.1|_A2|Bht|A2,1.174,1.219,1.266,1.234,1.25,1.25,1.298,1.25,1.282,1.348,1.348,1.174,1.298,1.25,1.25,1.25,1.219,1.298,1.219,1.132,1.174,1.174,1.174,1.219,1.189,1.204,1.16,1.16,1.09,1.012,1.189,1.219,1.189,1.118,1.118,1.051,1.16,1.132,1.064,1.104,1.025,1.104,1.174,1.174,1.132,0.976,0.851,0.929,0.917,0.929,0.94,0.976,0.964,0.988,0.94,0.94,0.895,0.917,0.831,0.831,0.841,0.929,0.906,0.873,0.895,0.895,0.873,0.94,0.929,0.917,0.906,0.862,0.929,0.873,0.873,0.851,0.862,0.906,0.873,1.16,1.132,1.077,1.077,1.146,1.09,1.051,1.064,1.104,1.077,1.077,1.051,1.09,1.146,1.146,1.064,1.025,1.064,1.064,1.077,0.988,0.988,1.077,1.051,1.051,1.174,1.174,1.09,1.09,1.051,1.051,0.988,0.988,1.038,1.038,0.988,0.988,1.012,1.012,0.988,1.038,1.038,1.051,1.051,1.09,1.09,1.09,1.16,1.16,1.16,1,1,1,0.952,0.952,0.191,0.196,0.125,0.125,0.161,0.187
EU874253|Uncultured|ACJ60988.1|teg5_A2|Bht|A2,1.16,1.204,1.25,1.234,1.25,1.25,1.331,1.25,1.282,1.348,1.348,1.204,1.314,1.282,1.282,1.282,1.25,1.331,1.266,1.174,1.189,1.189,1.189,1.204,1.174,1.189,1.16,1.16,1.09,1.038,1.16,1.189,1.16,1.146,1.146,1.051,1.132,1.146,1.051,1.118,1.012,1.09,1.16,1.16,1.118,0.988,0.884,0.94,0.929,0.94,0.952,0.964,0.952,0.988,0.964,0.964,0.94,1,0.895,0.895,0.895,1.012,1,0.964,0.952,0.952,0.917,1,0.976,1,0.988,0.884,0.988,0.94,0.94,0.906,0.873,0.952,0.917,1.204,1.204,1.146,1.146,1.234,1.146,1.104,1.118,1.16,1.132,1.132,1.104,1.146,1.219,1.219,1.132,1.064,1.146,1.146,1.132,1.064,1.064,1.104,1.104,1.104,1.204,1.204,1.132,1.132,1.09,1.09,1.038,1.038,1.064,1.064,1,1,1.064,1.064,1.025,1.012,1.012,1.051,1.051,1.16,1.16,1.16,1.219,1.219,1.219,1.025,1.025,1.025,0.964,0.964,0.174,0.174,0.102,0.102,0.133,0.161,0.066
MQUP01000022|Amycolatopsis|BS330_28385|_A2|Bht|A2,1.132,1.132,1.189,1.146,1.174,1.174,1.266,1.189,1.219,1.282,1.282,1.174,1.234,1.174,1.174,1.234,1.174,1.219,1.189,1.146,1.16,1.16,1.174,1.146,1.189,1.189,1.118,1.118,1.038,1.051,1.118,1.16,1.132,1.09,1.09,1.025,1.104,1.118,1.051,1.132,1.038,1.104,1.16,1.16,1.09,0.976,0.917,0.952,0.964,0.964,0.929,0.952,0.964,0.976,0.929,0.929,0.952,0.976,0.895,0.895,0.884,0.976,0.964,0.929,0.964,0.964,0.917,0.988,0.94,0.976,0.964,0.906,1,0.964,0.964,0.917,0.895,0.952,0.952,1.174,1.174,1.174,1.174,1.25,1.174,1.16,1.146,1.118,1.104,1.064,1.09,1.174,1.219,1.219,1.16,1.051,1.118,1.118,1.146,1.012,1.012,1.132,1.104,1.104,1.189,1.189,1.104,1.104,1.104,1.104,1.038,1.038,1.077,1.077,0.976,0.976,1.051,1.051,1.038,1.051,1.051,1.118,1.118,1.09,1.09,1.09,1.132,1.132,1.132,1.025,1.025,1.025,0.988,0.988,0.191,0.191,0.178,0.178,0.165,0.196,0.137,0.137
MQUQ01000006|Amycolatopsis|BS329_14150|_A2|Bht|A2,1.132,1.146,1.174,1.146,1.174,1.174,1.219,1.16,1.189,1.25,1.25,1.132,1.204,1.146,1.146,1.16,1.132,1.204,1.146,1.051,1.064,1.064,1.051,1.16,1.219,1.234,1.174,1.174,1.09,1.038,1.174,1.204,1.174,1.132,1.132,1.064,1.16,1.132,1.09,1.174,1.051,1.132,1.189,1.189,1.104,1.025,0.906,0.988,0.976,0.988,1,1.012,1.012,0.988,0.929,0.929,0.976,1,0.906,0.906,0.906,1.012,0.976,0.94,0.964,0.964,0.94,0.988,1,0.988,0.988,0.917,1.012,0.952,0.952,0.917,0.906,0.964,0.976,1.132,1.132,1.16,1.16,1.16,1.16,1.174,1.146,1.16,1.132,1.064,1.09,1.146,1.204,1.204,1.146,1.077,1.118,1.118,1.16,1.038,1.038,1.104,1.104,1.104,1.16,1.16,1.132,1.132,1.118,1.118,1.077,1.077,1.077,1.077,1.038,1.038,1.025,1.025,1.025,1.077,1.077,1.051,1.051,1.132,1.132,1.132,1.16,1.16,1.16,1.025,1.025,1.025,1.025,1.025,0.227,0.227,0.2,0.2,0.2,0.218,0.133,0.137,0.11
MUXN01000025|Amycolatopsis|B0293_33415|_A2|Bht|A2,1.174,1.174,1.234,1.189,1.204,1.204,1.266,1.219,1.25,1.282,1.282,1.174,1.234,1.219,1.219,1.234,1.174,1.25,1.189,1.118,1.104,1.104,1.104,1.25,1.219,1.219,1.189,1.189,1.077,1.077,1.219,1.25,1.219,1.104,1.104,1.09,1.174,1.146,1.077,1.189,1.051,1.118,1.189,1.189,1.146,1,0.906,0.976,0.988,0.988,0.964,1.012,1.012,1.038,0.988,0.988,0.929,0.988,0.94,0.94,0.895,1,0.976,0.94,0.952,0.952,0.929,0.988,0.988,0.976,0.964,0.884,0.976,0.917,0.917,0.906,0.884,0.964,0.94,1.146,1.104,1.104,1.104,1.16,1.118,1.09,1.104,1.16,1.104,1.051,1.051,1.09,1.146,1.146,1.077,1.064,1.104,1.104,1.118,1,1,1.104,1.064,1.064,1.118,1.118,1.118,1.118,1.132,1.132,1.038,1.038,1.146,1.146,1.064,1.064,1.104,1.104,1.09,1.132,1.132,1.118,1.118,1.118,1.118,1.118,1.174,1.174,1.174,1.025,1.025,1.025,0.976,0.976,0.191,0.182,0.153,0.153,0.191,0.191,0.117,0.129,0.106,0.098
ANMG01000033|ANMG01000033|EMD26449.1|_A2|Bht|A2,1.174,1.174,1.234,1.189,1.204,1.204,1.266,1.219,1.25,1.282,1.282,1.174,1.234,1.219,1.219,1.234,1.174,1.25,1.189,1.118,1.104,1.104,1.104,1.25,1.219,1.219,1.189,1.189,1.077,1.077,1.219,1.25,1.219,1.104,1.104,1.09,1.174,1.146,1.077,1.189,1.051,1.118,1.189,1.189,1.146,1,0.906,0.976,0.988,0.988,0.964,1.012,1.012,1.038,0.988,0.988,0.929,0.988,0.94,0.94,0.895,1,0.976,0.94,0.952,0.952,0.929,0.988,0.988,0.976,0.964,0.884,0.976,0.917,0.917,0.906,0.884,0.964,0.94,1.146,1.104,1.104,1.104,1.16,1.118,1.09,1.104,1.16,1.104,1.051,1.051,1.09,1.146,1.146,1.077,1.064,1.104,1.104,1.118,1,1,1.104,1.064,1.064,1.118,1.118,1.118,1.118,1.132,1.132,1.038,1.038,1.146,1.146,1.064,1.064,1.104,1.104,1.09,1.132,1.132,1.118,1.118,1.118,1.118,1.118,1.174,1.174,1.174,1.025,1.025,1.025,0.976,0.976,0.191,0.182,0.153,0.153,0.191,0.191,0.117,0.129,0.106,0.098,0
Ristocetin|BGC0000418.1|AIE77057.1|_A2|Bht|A2,1.204,1.25,1.266,1.219,1.234,1.234,1.298,1.25,1.282,1.314,1.314,1.25,1.314,1.298,1.298,1.298,1.266,1.348,1.25,1.189,1.204,1.204,1.174,1.234,1.219,1.234,1.189,1.189,1.118,1.077,1.25,1.282,1.25,1.174,1.174,1.118,1.219,1.174,1.118,1.234,1.077,1.16,1.234,1.234,1.174,1.012,0.94,1.012,1,1.012,1,1,1.038,1.025,1.025,1.025,0.976,1.038,0.964,0.964,0.94,1.025,1.012,0.988,1,1,0.988,1.051,1.025,1.025,1.025,0.929,1.064,1.012,1.012,0.917,0.917,1.012,1,1.219,1.174,1.219,1.219,1.234,1.16,1.16,1.16,1.189,1.132,1.104,1.118,1.132,1.234,1.234,1.16,1.118,1.204,1.204,1.189,1.104,1.104,1.077,1.077,1.077,1.174,1.174,1.189,1.189,1.189,1.189,1.09,1.09,1.16,1.16,1.118,1.118,1.132,1.132,1.09,1.189,1.189,1.09,1.09,1.146,1.146,1.146,1.234,1.234,1.234,1.051,1.051,1.051,1.038,1.038,0.237,0.237,0.204,0.204,0.232,0.237,0.145,0.161,0.145,0.102,0.095,0.095
Ristomycin|BGC0000419.1|AIG79243.1|_A2|Bht|A2,1.189,1.234,1.25,1.204,1.219,1.219,1.282,1.25,1.282,1.298,1.298,1.204,1.282,1.25,1.25,1.25,1.219,1.298,1.219,1.146,1.16,1.16,1.146,1.219,1.219,1.219,1.204,1.204,1.104,1.051,1.234,1.25,1.219,1.16,1.16,1.118,1.189,1.189,1.09,1.189,1.064,1.146,1.219,1.219,1.174,0.976,0.906,0.988,0.988,0.988,0.988,1,1.038,1.025,0.988,0.988,0.964,1.012,0.964,0.964,0.929,1.012,0.988,0.952,0.988,0.988,0.976,1.025,1.012,0.988,0.988,0.917,1.025,0.976,0.976,0.917,0.906,1,0.988,1.219,1.16,1.174,1.174,1.219,1.146,1.146,1.146,1.174,1.132,1.09,1.104,1.132,1.204,1.204,1.132,1.09,1.146,1.146,1.16,1.064,1.064,1.077,1.064,1.064,1.146,1.146,1.16,1.16,1.16,1.16,1.064,1.064,1.174,1.174,1.104,1.104,1.132,1.132,1.09,1.174,1.174,1.104,1.104,1.146,1.146,1.146,1.219,1.219,1.219,1.064,1.064,1.064,1.025,1.025,0.227,0.227,0.196,0.196,0.223,0.232,0.141,0.161,0.141,0.106,0.084,0.084,0.022
KC688274|Streptomyces|AGO98982.1|_A2|Tyr|A2,1.146,1.219,1.204,1.146,1.16,1.16,1.234,1.16,1.189,1.282,1.282,1.174,1.314,1.204,1.204,1.204,1.189,1.25,1.189,1.146,1.146,1.146,1.189,1.064,1.077,1.077,1.025,1.025,0.976,0.964,1.051,1.09,1.077,1.09,1.09,0.988,1.077,1.064,1.012,0.988,0.917,1,1.012,1.012,1.025,1.038,0.873,0.884,0.895,0.895,0.929,0.906,0.917,0.929,0.895,0.895,0.884,0.895,0.81,0.81,0.77,0.895,0.906,0.873,0.841,0.841,0.851,0.884,0.906,0.917,0.895,0.81,0.906,0.873,0.873,0.81,0.81,0.862,0.851,1.118,1.051,0.976,0.976,1,0.988,0.976,0.952,0.976,0.988,0.964,0.917,1.025,0.988,0.988,1,0.929,0.988,0.988,0.964,0.917,0.917,1.038,1.051,1.051,0.988,0.988,0.952,0.952,1.038,1.038,0.895,0.895,1.025,1.012,0.895,0.895,0.929,0.929,0.884,0.94,0.94,0.851,0.851,0.988,0.988,0.988,0.988,0.988,0.988,0.917,0.917,0.917,0.884,0.884,0.421,0.409,0.367,0.367,0.379,0.403,0.296,0.312,0.379,0.361,0.379,0.379,0.427,0.427
KF264565|Uncultured|AGS49961.1|_A2|Tyr|A2,1.09,1.16,1.16,1.104,1.132,1.132,1.174,1.104,1.132,1.234,1.234,1.118,1.234,1.146,1.146,1.174,1.118,1.204,1.118,1.077,1.09,1.09,1.132,1.051,1.064,1.051,1.012,1.012,0.976,0.976,1.064,1.09,1.077,1.064,1.064,0.976,1.064,1.051,1,0.988,0.929,1.012,1.025,1.025,1.025,1.012,0.884,0.873,0.884,0.884,0.929,0.917,0.917,0.929,0.895,0.895,0.862,0.884,0.78,0.78,0.751,0.873,0.884,0.851,0.82,0.82,0.81,0.873,0.873,0.884,0.862,0.8,0.884,0.851,0.851,0.8,0.82,0.841,0.841,1.104,1.064,0.976,0.976,1.012,0.988,0.964,0.952,0.964,0.964,0.952,0.917,1,0.988,0.988,0.976,0.917,0.964,0.964,0.976,0.917,0.917,1.025,1.025,1.025,1,1,0.94,0.94,1,1,0.895,0.895,1.012,1.012,0.906,0.906,0.929,0.929,0.884,0.929,0.929,0.884,0.884,0.964,0.964,0.964,0.988,0.988,0.988,0.895,0.895,0.895,0.884,0.884,0.421,0.409,0.344,0.344,0.361,0.391,0.281,0.317,0.356,0.35,0.361,0.361,0.403,0.403,0.055
Pekiskomycin|JX026280|AGF91753.1|pek18_A2|Tyr|A2,1.09,1.132,1.132,1.077,1.104,1.104,1.174,1.104,1.132,1.234,1.234,1.146,1.234,1.146,1.146,1.174,1.118,1.204,1.132,1.077,1.09,1.09,1.132,1.051,1.051,1.038,1,1,0.964,0.976,1.064,1.09,1.077,1.077,1.077,0.976,1.064,1.038,0.988,0.976,0.906,1,1.012,1.012,1.025,1,0.851,0.862,0.873,0.873,0.906,0.884,0.895,0.906,0.873,0.873,0.831,0.873,0.751,0.751,0.723,0.862,0.873,0.841,0.81,0.81,0.79,0.841,0.851,0.862,0.841,0.78,0.873,0.82,0.82,0.761,0.78,0.81,0.81,1.077,1.064,0.976,0.976,1.012,0.988,0.964,0.952,0.964,0.976,0.952,0.895,1.012,0.988,0.988,0.988,0.929,0.94,0.94,0.964,0.906,0.906,1.012,1.012,1.012,0.988,0.988,0.929,0.929,0.988,0.988,0.884,0.884,1.012,1.012,0.884,0.884,0.929,0.929,0.884,0.929,0.929,0.873,0.873,0.952,0.952,0.952,0.976,0.976,0.976,0.895,0.895,0.895,0.862,0.862,0.415,0.403,0.339,0.339,0.361,0.391,0.276,0.312,0.361,0.356,0.35,0.35,0.397,0.397,0.049,0.022
A40926|BGC0000289.1|CAD91220.1|dbv25_A2|Tyr|A2,0.976,1.025,1,1.038,1.051,1.051,1.051,1.012,1.025,1.132,1.132,1.077,1.118,1.09,1.09,1.064,1.038,1.104,1.051,0.988,0.976,0.976,1.064,1,1,1,1.012,1.012,0.895,0.929,1.025,1.051,1.012,0.976,0.976,0.917,1,0.94,0.917,0.929,0.929,0.952,1,1,1,0.917,0.696,0.831,0.841,0.841,0.884,0.82,0.82,0.79,0.8,0.8,0.761,0.77,0.714,0.714,0.714,0.8,0.77,0.742,0.8,0.8,0.714,0.751,0.761,0.77,0.78,0.733,0.79,0.742,0.742,0.705,0.705,0.751,0.742,1.064,1.077,1.025,1.025,1.038,1.012,1.012,1.025,1.038,1.012,1.025,0.964,1.012,1.064,1.064,0.988,0.976,0.976,0.976,0.976,0.976,0.976,1.038,0.929,0.929,1.038,1.038,0.929,0.929,0.94,0.94,0.906,0.906,1.012,1.012,0.873,0.873,0.929,0.929,0.929,0.917,0.917,0.94,0.94,0.929,0.929,0.929,0.964,0.964,0.964,0.895,0.895,0.895,0.851,0.851,0.446,0.453,0.367,0.367,0.397,0.44,0.344,0.385,0.415,0.409,0.415,0.415,0.44,0.421,0.266,0.227,0.213
AJ632270|Actinoplanes|CAG15009.1|teiA_A2|Tyr|A2,1.09,1.09,1.09,1.09,1.104,1.104,1.146,1.118,1.104,1.234,1.234,1.146,1.204,1.146,1.146,1.146,1.132,1.219,1.146,1.064,1.051,1.051,1.118,1.064,1.051,0.988,0.976,0.976,0.929,0.988,1.038,1.064,1.051,0.988,0.988,0.976,1.051,0.988,0.906,0.929,0.94,0.929,0.94,0.94,1.025,1.038,0.831,0.952,0.952,0.952,0.964,0.884,0.917,0.917,0.906,0.906,0.82,0.862,0.79,0.79,0.78,0.862,0.862,0.831,0.81,0.81,0.77,0.906,0.862,0.884,0.884,0.79,0.884,0.862,0.862,0.78,0.78,0.79,0.851,1.025,1.012,0.964,0.964,1.025,0.988,0.976,0.964,0.976,0.94,0.952,0.929,0.964,1.012,1.012,0.929,0.94,1,1,0.988,0.929,0.929,1.025,0.94,0.94,0.964,0.964,0.964,0.964,1,1,0.952,0.952,1,1,0.884,0.884,0.917,0.917,0.884,0.906,0.906,0.862,0.862,0.94,0.94,0.94,0.976,0.976,0.976,0.862,0.862,0.862,0.884,0.884,0.427,0.415,0.35,0.35,0.367,0.403,0.306,0.322,0.391,0.385,0.391,0.391,0.415,0.415,0.2,0.174,0.17,0.178
Teicoplanin|BGC0000440.1|CAE53350.1|tcp9_A2|Tyr|A2,1.09,1.09,1.09,1.09,1.104,1.104,1.146,1.118,1.104,1.234,1.234,1.146,1.204,1.146,1.146,1.146,1.132,1.219,1.146,1.064,1.051,1.051,1.118,1.064,1.051,0.988,0.976,0.976,0.929,0.988,1.038,1.064,1.051,0.988,0.988,0.976,1.051,0.988,0.906,0.929,0.94,0.929,0.94,0.94,1.025,1.038,0.831,0.952,0.952,0.952,0.964,0.884,0.917,0.917,0.906,0.906,0.82,0.862,0.79,0.79,0.78,0.862,0.862,0.831,0.81,0.81,0.77,0.906,0.862,0.884,0.884,0.79,0.884,0.862,0.862,0.78,0.78,0.79,0.851,1.025,1.012,0.964,0.964,1.025,0.988,0.976,0.964,0.976,0.94,0.952,0.929,0.964,1.012,1.012,0.929,0.94,1,1,0.988,0.929,0.929,1.025,0.94,0.94,0.964,0.964,0.964,0.964,1,1,0.952,0.952,1,1,0.884,0.884,0.917,0.917,0.884,0.906,0.906,0.862,0.862,0.94,0.94,0.94,0.976,0.976,0.976,0.862,0.862,0.862,0.884,0.884,0.427,0.415,0.35,0.35,0.367,0.403,0.306,0.322,0.391,0.385,0.391,0.391,0.415,0.415,0.2,0.174,0.17,0.178,0
A47934|BGC0000290.1|AAM80539.1|_A2|Tyr|A2,1.132,1.146,1.16,1.132,1.146,1.146,1.16,1.132,1.146,1.266,1.266,1.189,1.25,1.204,1.204,1.204,1.16,1.25,1.174,1.077,1.132,1.132,1.189,1.025,1.025,0.976,0.964,0.964,0.917,0.964,1.077,1.104,1.038,0.988,0.988,0.952,1.038,0.964,0.906,0.952,0.884,0.929,0.988,0.988,0.988,1.064,0.906,0.964,0.976,0.976,0.94,0.929,0.952,0.929,0.917,0.917,0.82,0.929,0.79,0.79,0.8,0.895,0.895,0.873,0.862,0.862,0.79,0.873,0.873,0.895,0.906,0.761,0.952,0.873,0.873,0.79,0.761,0.831,0.841,1.09,1.077,1.012,1.012,1.064,0.976,1.025,0.988,1.012,0.988,0.988,0.964,1.025,1.09,1.09,1.012,0.976,1.012,1.012,1.012,0.976,0.976,1.051,0.976,0.976,1.064,1.064,1.051,1.051,1.025,1.025,0.976,0.976,1,0.988,0.873,0.873,0.976,0.976,0.94,0.952,0.952,0.917,0.917,1.038,1.038,1.038,1.038,1.038,1.038,0.94,0.94,0.94,0.884,0.884,0.409,0.403,0.322,0.322,0.344,0.379,0.281,0.296,0.333,0.322,0.344,0.344,0.367,0.361,0.209,0.2,0.178,0.218,0.178,0.178
UK-68597|BGC0001178.1|AGS77307.1|_A2|Tyr|A2,1.09,1.077,1.09,1.051,1.064,1.064,1.146,1.104,1.118,1.204,1.204,1.146,1.174,1.132,1.132,1.146,1.104,1.189,1.118,0.976,1.038,1.038,1.118,1.051,1.038,1.051,0.988,0.988,0.906,0.94,1.064,1.104,1.038,0.976,0.976,0.976,1.064,0.988,0.906,0.964,0.94,0.952,0.988,0.988,1.038,0.952,0.8,0.895,0.895,0.895,0.851,0.873,0.884,0.895,0.884,0.884,0.82,0.831,0.77,0.77,0.761,0.831,0.831,0.8,0.79,0.79,0.761,0.831,0.79,0.82,0.82,0.742,0.873,0.81,0.81,0.761,0.742,0.78,0.78,1.064,0.976,0.94,0.94,1.012,0.964,0.94,0.94,0.964,0.94,0.952,0.929,0.952,1,1,0.952,0.906,0.988,0.988,0.976,0.906,0.906,0.952,0.917,0.917,1.038,1.038,0.976,0.976,0.976,0.976,0.884,0.884,1.012,1.012,0.873,0.873,0.964,0.964,0.929,0.988,0.988,0.929,0.929,0.94,0.94,0.94,1.012,1.012,1.012,0.873,0.873,0.873,0.851,0.851,0.397,0.397,0.317,0.317,0.312,0.373,0.266,0.312,0.356,0.344,0.35,0.35,0.344,0.344,0.204,0.182,0.182,0.196,0.161,0.161,0.17
JNAD01000004|JNAD01000004|KDS89038.1|_A3|Tyr|A6,1.025,1,0.964,1.064,1.064,1.064,1.077,1.064,1.064,1.16,1.16,1.064,1.132,1.09,1.09,1.064,1.038,1.104,1.051,1,1.012,1.012,1.077,1.146,1.064,1.16,1.025,1.025,0.988,1.09,1,1.025,1.025,1.012,1.012,0.988,1.038,1.064,0.976,0.964,0.976,1,1.012,1.012,1.012,1.132,1.077,1.09,1.064,1.064,1.132,1.118,1.132,1.132,1.104,1.09,0.988,0.929,0.895,0.895,0.917,0.976,1.012,0.988,0.976,0.976,0.906,1,0.964,0.976,1,0.884,1.025,1,1,0.906,0.952,0.94,1.012,1.174,1.118,1.077,1.077,1.118,1.104,1.132,1.118,1.104,1.104,1.051,1.012,1.09,1.174,1.174,1.051,1.038,1.051,1.051,1.104,1.064,1.064,1.132,1.025,1.025,0.952,0.952,1.012,1.012,1.051,1.051,0.988,0.988,1.064,1.064,0.929,0.929,0.988,0.988,0.94,0.94,0.94,0.884,0.884,0.976,0.976,0.976,0.964,0.964,0.964,0.873,0.873,0.873,0.895,0.895,0.653,0.645,0.645,0.645,0.688,0.679,0.662,0.662,0.645,0.645,0.679,0.679,0.705,0.714,0.55,0.558,0.543,0.493,0.473,0.473,0.528,0.536
